,Pareto_presence,to_outlet
301070,2,6777.61970118541
301071,1,6677.61970118541
301072,1,6577.61970118541
301073,6,6477.61970118541
301074,0,6377.620230219277
301075,1,6277.620230219277
301076,2,6177.620230219277
301077,0,6077.620230219277
301078,0,5977.620097137686
301079,14,5877.622322423099
301080,0,5777.622322423099
301081,0,5677.622322423099
301082,0,5577.621959261412
301083,0,5477.621959261412
301084,0,5377.621959261412
301085,18,5277.621959261412
301086,62,12387.443545432194
301087,41,12287.443545432194
301088,0,12187.443545432194
301089,57,12087.443545432194
301090,25,13563.410165915191
301091,69,13463.419164485813
301092,24,13363.419164485813
301093,25,13263.419164485813
301094,65,13163.419164485813
301095,0,13063.41474813547
301096,0,12963.41474813547
301097,7,12863.41474813547
301098,1,5380.181375189619
301099,0,5280.181375189619
301100,1,5180.181375189619
301101,0,5080.181375189619
301102,8,4980.181375189619
301103,0,4880.181375189619
301104,0,4780.181375189619
301105,0,4680.1778031528
301106,16,4580.1778031528
301107,0,7402.651595985284
301108,0,7002.879897917477
301109,0,6902.879897917477
301110,0,10619.565164098063
301111,1,5105.0706956253325
301112,0,5005.0706956253325
301113,0,4905.069254255523
301114,0,4805.069254255523
301115,0,4705.069254255523
301116,0,4605.069504208865
301117,0,5923.398713439589
301118,0,5823.398713439589
301119,0,5723.399302730703
301120,0,5623.394686118821
301121,0,11431.27237744764
301122,8,11331.2699190079
301123,11,11231.2699190079
301124,43,11131.2699190079
301125,21,11031.2699190079
301126,0,10931.2699190079
301127,26,10831.2699190079
301128,23,10731.2699190079
301129,19,10631.2699190079
301130,0,9496.070182420559
301131,6,9396.070182420559
301132,0,9296.070182420559
301133,62,9196.073313588446
301134,0,9096.073313588446
301135,0,8996.073313588446
301136,0,8896.073313588446
301137,5,8796.068293671853
301138,24,8696.068293671853
301139,0,8596.066172323479
301140,0,8496.066172323479
301141,0,8396.066172323479
301142,0,8296.066172323479
301143,1,8196.066172323479
301144,0,8096.066172323479
301145,0,7211.582011623674
301146,0,7111.582011623674
301147,0,7011.582011623674
301148,0,6911.582332199998
301149,0,8223.626591201271
301150,0,8123.626591201271
301151,0,8023.62947435523
301152,0,8358.419587021512
301153,0,8258.419587021512
301154,0,8158.419587021512
301155,0,8058.419587021512
301156,0,7958.419587021512
301157,0,4890.769288289905
301158,2,4790.769288289905
301159,0,4690.769288289905
301160,0,4590.769288289905
301161,0,4490.769288289905
301162,4,3351.5837387219663
301163,0,3251.5837387219663
301164,0,3151.5774639241818
301165,35,3051.588750356086
301166,0,2951.588750356086
301167,0,2851.5858028124403
301168,0,2751.5858028124403
301169,0,5837.381480724185
301170,24,5737.381480724185
301171,0,5637.381480724185
301172,0,5537.381480724185
301173,0,5437.381480724185
301174,0,5337.381480724185
301175,0,5237.382321932691
301176,0,5137.382321932691
301177,0,5037.382321932691
301178,0,4937.382321932691
301179,0,4837.377652597723
301180,0,4829.140704177354
301181,0,4729.140704177354
301182,0,3733.8185213346537
301183,0,3633.8185213346537
301184,0,3533.8185213346537
301185,0,5475.245495066502
301186,0,5375.245495066502
301187,0,5275.245495066502
301188,0,5175.245495066502
301189,0,5075.245495066502
301190,0,4975.245495066502
301191,0,4875.245495066502
301192,0,4775.245495066502
301193,18,3699.2096312005315
301194,0,3599.2096312005315
301195,0,3963.717205169728
301196,0,3863.717205169728
301197,0,3763.717205169728
301198,0,3663.717205169728
301199,0,3563.717205169728
301200,1,3463.717205169728
301201,0,3025.117585648608
301202,0,2925.117585648608
301203,0,2825.117585648608
301204,0,3517.806433488976
301205,0,3417.806433488976
301206,0,3317.806433488976
301207,2,3217.806433488976
301208,1,3117.806433488976
301209,0,3017.806433488976
301210,0,2917.806433488976
301211,0,2817.806433488976
301212,0,2717.806433488976
301213,0,2617.806433488976
301214,0,2517.806433488976
301215,1,2417.806433488976
301216,1,2317.806433488976
301217,0,2217.806433488976
301218,3,2117.806433488976
301219,0,1519.8305813058405
301220,0,1419.8305813058405
301221,0,1319.8305813058405
301222,0,1219.8305813058405
301223,0,1119.8305813058405
301224,18,1296.5975791453325
301225,0,1196.5975791453325
301226,0,1096.5975791453325
301227,0,996.5975791453325
401228,0,18835.459310259637
401229,0,18735.459310259637
401230,0,18635.459310259637
401231,25,18535.45403862925
401232,0,18435.45829792644
401233,24,18335.457820002903
401234,0,18235.457820002903
401235,17,18135.466628665043
401236,1,18035.466628665043
401237,1,17935.466628665043
401238,3,17835.466628665043
401239,24,17735.453667687354
401240,0,17635.46596240159
401241,0,17535.46596240159
401242,25,17435.46596240159
401243,0,17335.46596240159
401244,0,17235.46596240159
401245,142,18022.177964594943
401246,0,17922.176005478515
401247,0,17822.176005478515
401248,0,17722.176005478515
401249,0,17622.1808143026
401250,0,17522.1808143026
401251,0,17422.17810105257
401252,0,17322.17810105257
401253,29,17222.17810105257
401254,0,17939.091646915505
401255,0,17839.091646915505
401256,0,17739.091646915505
401257,0,18149.061381592466
401258,0,18049.062464563023
401259,0,17949.062464563023
401260,0,17849.062464563023
401261,0,17749.062464563023
401262,0,14432.705853247162
401263,7,14332.705853247162
401264,0,14232.705853247162
401265,4,14132.705853247162
401266,61,14032.702738855249
401267,0,13932.705362020675
401268,55,13832.705362020675
401269,0,13732.705362020675
401270,0,13632.705362020675
401271,0,13532.705362020675
401272,0,13432.705362020675
401273,0,13332.705362020675
401274,65,13232.705362020675
401275,0,14423.811456096912
401276,0,14323.811456096912
401277,2,14223.811456096912
401278,1,14123.811456096912
401279,21,14023.811456096912
401280,0,13923.811456096912
401281,105,13831.211786582784
401282,0,13731.211786582784
401283,3,13631.211786582784
401284,0,13531.211786582784
401285,4,13431.217540095793
401286,30,13331.217540095793
401287,60,13231.217540095793
401288,0,13131.206401768279
401289,7,13031.206401768279
401290,106,12931.206401768279
401291,0,12831.207924478791
401292,0,12731.207924478791
401293,0,12631.207924478791
401294,0,12531.207924478791
401295,106,12431.207924478791
401296,107,12331.207924478791
401297,105,12231.207924478791
401298,0,12131.207924478791
401299,0,12031.207924478791
401300,0,11928.994549980805
401301,37,11828.994549980805
401302,0,11728.994549980805
401303,127,11628.992256307496
401304,0,11528.992256307496
401305,0,11428.990444247647
401306,0,11328.990444247647
401307,0,11228.990444247647
401308,0,11128.999904869666
401309,0,11028.999904869666
401310,0,10928.999904869666
401311,28,10828.999904869666
401312,0,10728.999904869666
401313,0,10628.999904869666
401314,12,10528.997574585324
401315,0,10428.997574585324
401316,0,10328.997574585324
401317,0,10228.997574585324
401318,127,10128.997447702404
401319,0,10028.993315629385
401320,0,9928.995728752476
401321,127,9828.995728752476
401322,0,9728.995728752476
401323,0,9628.996071847389
401324,0,9528.996071847389
401325,127,9428.996071847389
401326,0,9328.996071847389
401327,0,9228.997218837194
401328,0,9128.997218837194
401329,10,9028.997218837194
401330,117,8928.997218837194
401331,10,8828.997218837194
401332,117,8728.997218837194
401333,0,8628.997218837194
401334,10,8528.997218837194
401335,0,8428.995644179988
401336,0,19371.16609982088
401337,0,19271.16609982088
401338,0,19171.16609982088
401339,0,19071.16609982088
401340,0,18971.16609982088
401341,21,18871.169494924085
401342,0,18771.169494924085
401343,0,18671.169494924085
401344,0,18571.169494924085
401345,0,18471.17353083507
401346,0,18371.17353083507
401347,0,18271.17353083507
401348,143,18171.17353083507
401349,0,18071.16053708752
401350,0,17971.16053708752
401351,0,17871.164088578276
401352,127,17771.165586082247
401353,0,17671.16340780865
401354,0,17571.16340780865
401355,0,17471.16340780865
401356,0,17371.16340780865
401357,138,17271.16340780865
401358,0,14517.210709715864
401359,2,14417.210709715864
401360,1,14317.210709715864
401361,1,14217.210709715864
401362,0,14117.210709715864
401363,0,14017.210709715864
401364,0,13917.210709715864
401365,1,13817.205434660249
401366,9,13717.205434660249
401367,8,13617.205434660249
401368,0,13517.205434660249
401369,0,13417.205434660249
401370,61,13317.205434660249
401371,0,13217.207862755324
401372,63,13117.207862755324
401373,0,13017.206901999472
401374,39,12917.206901999472
401375,66,12817.208444381722
401376,63,12717.208444381722
401377,0,12617.208444381722
401378,61,12517.208444381722
401379,0,12417.208444381722
401380,1,12317.208980931244
401381,0,12217.208980931244
401382,0,12117.208980931244
401383,0,12017.206918009122
401384,57,11917.206918009122
401385,0,11817.206918009122
401386,0,11717.206918009122
401387,0,11617.206918009122
401388,0,11517.206918009122
401389,0,11417.206918009122
401390,0,11317.206918009122
401391,0,11217.206918009122
401392,0,11117.206918009122
401393,0,12764.134300301068
401394,0,12664.134300301068
401395,0,12564.134300301068
401396,0,12464.134300301068
401397,0,12364.134300301068
401398,0,12264.137449625876
401399,0,12164.137449625876
401400,2,12064.137449625876
401401,0,11964.134422795603
401402,0,11864.132855577083
401403,0,11764.132855577083
401404,27,11664.132855577083
401405,2,11564.132855577083
401406,1,11464.132855577083
401407,12,11364.132855577083
401408,0,11264.134753498223
401409,52,11164.134753498223
401410,0,11064.134753498223
401411,0,10964.134753498223
401412,0,6884.925164874188
401413,0,6784.925164874188
401414,0,6684.925164874188
401415,0,6584.925164874188
401416,0,6484.928112497049
401417,0,6384.928112497049
401418,0,10529.357812696582
401419,0,10429.360410545942
401420,0,10329.360410545942
401421,0,10229.360410545942
401422,0,10129.360410545942
401423,0,10029.360410545942
401424,0,9929.360410545942
401425,0,9829.360410545942
401426,0,9729.360410545942
401427,0,9629.360410545942
401428,0,9529.360410545942
401429,0,9429.360410545942
401430,0,9329.3509399245
401431,0,6795.037691908676
401432,0,6695.037691908676
401433,0,6595.037691908676
401434,0,6495.037691908676
401435,0,6395.037691908676
401436,0,6295.037691908676
401437,0,6195.037691908676
401438,0,6095.037691908676
401439,0,7908.877391114758
401440,0,7808.877391114758
401441,0,7708.877391114758
401442,0,7608.877391114758
401443,0,7508.877391114758
401444,0,7408.877391114758
401445,0,7308.869815066764
401446,0,7208.869815066764
401447,0,4507.8372289588515
401448,0,4407.8372289588515
401449,0,4307.8372289588515
401450,0,4207.8372289588515
401451,0,4107.8372289588515
401452,0,4007.8372289588515
401453,0,3907.8372289588515
401454,0,3807.8372289588515
401455,0,3707.8372289588515
401456,0,3607.8372289588515
401457,0,3507.8372289588515
401458,0,3407.8372289588515
401459,0,3307.839902879199
401460,0,3207.839902879199
401461,0,3107.839902879199
401462,0,3007.839902879199
401463,0,2907.839902879199
401464,0,2807.839902879199
401465,0,2707.839902879199
401466,0,2607.8359311866548
401467,0,2507.8359311866548
401468,0,2407.8359311866548
401469,0,2307.8340766632955
401470,0,2207.8340766632955
401471,0,2107.8340766632955
401472,1,2007.8340766632953
401473,0,1907.8286560654328
401474,0,1807.8286560654328
401475,0,1707.8286560654328
401476,0,1607.8286560654328
401477,0,1507.8330811510875
401478,0,1407.8330811510875
401479,0,1307.8330811510875
401480,0,1207.8346841777106
401481,0,1107.8340180259083
401482,0,1007.8342430721908
401483,1,907.8342430721908
401484,0,807.8342430721908
401485,0,707.8342430721908
401486,0,607.8342430721908
401487,0,507.8342430721908
401488,0,407.8342430721908
401489,0,4746.517992243667
401490,0,3504.049156904883
401491,0,3404.049156904883
401492,0,3304.049156904883
501493,77,17182.48325861605
501494,0,17082.48325861605
501495,0,16982.48325861605
501496,0,16882.48325861605
501497,88,16782.48325861605
501498,0,16682.48325861605
501499,0,16582.48325861605
501500,23,17713.002390210168
501501,0,17613.002390210168
501502,0,17513.002390210168
501503,4,17413.002390210168
501504,66,17313.002390210168
501505,0,17213.002390210168
501506,0,17113.001496355293
501507,0,17013.001496355293
501508,0,16913.001496355293
501509,0,16813.001496355293
501510,79,16713.001496355293
501511,0,16613.001496355293
501512,0,16513.001496355293
601513,0,16487.164532065362
601514,0,16387.164532065362
601515,0,16287.164532065362
601516,0,16187.164532065362
601517,0,16087.164532065362
601518,0,15987.164532065362
601519,0,15887.164532065362
601520,0,15787.164532065362
601521,0,15687.164532065362
601522,0,15587.164532065362
601523,0,15487.164532065362
601524,0,15387.164532065362
601525,0,15287.164532065362
601526,0,15187.164532065362
601527,0,15087.164532065362
601528,0,14987.164532065362
601529,0,14887.164532065362
601530,0,14787.164532065362
601531,0,14687.164532065362
601532,0,14587.164532065362
601533,0,14487.164532065362
601534,0,14387.164532065362
601535,0,14287.164532065362
601536,0,14187.164532065362
601537,0,14087.164532065362
601538,0,13987.164532065362
601539,0,13887.16705817128
601540,0,13787.16705817128
601541,0,13687.16705817128
601542,0,13587.16705817128
601543,0,13487.16705817128
601544,0,13387.16705817128
601545,0,13287.16705817128
601546,0,13187.156400339063
601547,0,13087.156400339063
601548,0,12987.156400339063
601549,0,12887.156400339063
601550,0,12787.156400339063
601551,0,12687.156400339063
601552,0,12587.156400339063
601553,0,12487.156400339063
601554,0,12387.156400339063
601555,0,12287.156400339063
601556,0,12187.156400339063
601557,0,12087.156400339063
601558,0,11987.17002107937
601559,0,11887.17002107937
601560,0,11787.17002107937
601561,0,11687.17002107937
601562,0,11587.17002107937
601563,0,11487.17002107937
601564,0,11387.17002107937
601565,0,11287.17002107937
601566,0,11187.17002107937
601567,0,11087.16864319061
601568,0,10987.16864319061
601569,0,10887.16864319061
601570,0,10787.167455708715
601571,0,10687.167455708715
601572,0,10587.167455708715
601573,0,10487.167455708715
601574,0,10387.167455708715
601575,0,10287.167455708714
601576,0,10187.167455708714
601577,0,10087.167455708714
601578,0,9987.167455708714
601579,0,9887.167455708714
601580,0,9787.167455708714
601581,0,9687.167455708714
601582,0,9587.167455708714
601583,0,9487.167455708714
601584,0,9387.167455708714
601585,0,9287.165133959867
601586,0,9187.165133959867
601587,0,9087.165133959867
601588,0,8987.165133959867
601589,0,8887.165133959867
601590,0,8787.165133959867
601591,0,8687.165133959867
601592,0,8587.165133959867
601593,0,8487.165133959867
601594,0,8387.16856167779
601595,0,8287.16856167779
601596,0,8187.16856167779
601597,0,8087.16856167779
601598,0,7987.16856167779
601599,0,7887.16856167779
601600,0,7787.16856167779
601601,0,7687.16856167779
601602,0,7587.16856167779
601603,0,7487.16856167779
601604,0,7387.16856167779
601605,0,7287.16856167779
601606,0,7187.16856167779
601607,0,7087.163650417851
601608,0,6987.163650417851
601609,0,6887.163650417851
601610,0,6787.163650417851
601611,0,6687.163650417851
601612,0,6587.163650417851
601613,0,6487.163650417851
601614,0,6387.163650417851
601615,0,6287.164911138274
601616,0,6187.164911138274
601617,0,6087.164911138274
601618,0,5987.158961260608
601619,0,5887.158961260608
601620,0,5787.158961260608
601621,0,5687.158961260608
601622,0,5587.158961260608
601623,0,5487.158961260608
601624,0,5387.158961260608
601625,0,5287.158961260608
601626,0,5187.158961260608
601627,0,5087.158961260608
601628,0,4987.158961260608
601629,0,4887.158961260608
601630,0,4787.158961260608
601631,0,4687.169568830789
601632,0,4587.169568830789
601633,0,4487.169568830789
601634,0,4387.169568830789
601635,0,4287.169568830789
601636,0,4187.16956883079
601637,0,4087.1695688307896
601638,0,3987.1695688307896
601639,0,3887.1695688307896
601640,0,3787.1695688307896
601641,0,3687.1695688307896
601642,0,3587.1695688307896
601643,0,3487.1695688307896
601644,0,3387.1695688307896
601645,0,3287.1695688307896
601646,0,3187.1657468865324
601647,0,3087.1657468865324
601648,0,2987.1657468865324
601649,0,2887.1657468865324
601650,0,2787.1657468865324
601651,0,2687.1657468865324
601652,0,2587.1657468865324
601653,0,2487.1657468865324
601654,0,2387.1657468865324
601655,0,2287.1657468865324
601656,0,2187.1657468865324
601657,0,2087.1657468865324
601658,0,1987.1657468865324
601659,0,1887.1657468865324
601660,0,1787.1657468865324
601661,0,1687.1657468865324
601662,0,1587.1657468865324
601663,0,1487.1657468865324
601664,0,1387.1657468865324
601665,0,1287.1657468865324
601666,0,1187.1657468865324
601667,0,1087.1657468865324
601668,0,987.1657468865324
601669,0,887.1657468865324
601670,0,787.1657468865324
601671,0,687.1657468865324
601672,0,587.1657468865324
601673,0,487.16574688653236
601674,0,387.15818136177035
601675,0,287.15818136177035
601676,0,187.15818136177035
601677,0,87.15818136177035
